Name	Length	EffectiveLength	TPM	NumReads
FBgn0039485	995	813.453	9.46589	68
FBgn0002521	2207.14	2025.46	12.0199	215
FBgn0031693	1666	1484.33	13.6555	179
FBgn0028467	3391	3209.33	29.1441	826
FBgn0265265	588	406.675	0	0
FBgn0037848	1503.08	1321.4	50.5594	590
FBgn0038451	1688	1506.33	0	0
FBgn0038312	1539	1357.33	10.5117	126
FBgn0053270	388	206.816	0	0
FBgn0003210	4381.28	4199.6	33.4617	1241
FBgn0028848	2305	2123.33	0	0
FBgn0039596	2597	2415.33	0	0
FBgn0011554	911	729.516	0	0
FBgn0263087	815	633.576	0	0
FBgn0262363	329	147.844	0	0
FBgn0003941	588.087	406.761	5339.25	19179.4
FBgn0013773	1769.28	1587.61	9.34357	131.001
FBgn0052085	3030	2848.33	0.397553	10
FBgn0015778	3672.98	3491.31	271.241	8362.93
FBgn0039576	503	321.71	8e-06	0
FBgn0263707	336	154.841	0	0
FBgn0034204	1161.04	979.459	0.115611	1
FBgn0035550	1970	1788.33	0	0
FBgn0031077	5354.57	5172.9	26.2246	1198
FBgn0041625	1254	1072.33	0	0
FBgn0037817	1621	1439.33	2.28152	29
FBgn0085206	882	700.519	0	0
FBgn0019985	3114.07	2932.4	2.27832	59
FBgn0030638	1720	1538.33	68.8253	935
FBgn0039265	1011.29	829.613	53.3687	391.001
FBgn0028935	2901	2719.33	0	0
FBgn0051050	448	266.762	0	0
FBgn0052023	525	343.694	0	0
FBgn0261278	2241.14	2059.47	73.0679	1328.91
FBgn0031168	1173	991.326	0.228454	2
FBgn0020621	4724.56	4542.89	35.1656	1410.8
FBgn0069923	364	182.831	5.57414	9
FBgn0031449	2524.56	2342.89	26.9691	558
FBgn0036352	1085	903.326	0.626773	5
FBgn0041630	2106.03	1924.36	50.4289	857.001
FBgn0085456	865	683.529	0	0
FBgn0003377	321	139.848	0	0
FBgn0032910	2204.58	2022.91	0.71952	12.854
FBgn0031854	3076	2894.33	0.039123	1
FBgn0035861	1624	1442.33	0.078509	1
FBgn0034345	1129.06	947.493	143.892	1204
FBgn0032095	3378	3196.33	0.070854	2
FBgn0033481	1307	1125.33	1.00625	10
FBgn0036325	1774	1592.33	0	0
FBgn0031194	2691.52	2509.84	28.6644	635.338
FBgn0040281	2403.06	2221.39	0.968534	19
FBgn0032681	2959.09	2777.41	3.04026	74.57
FBgn0028396	579	397.677	0.569487	2
FBgn0036695	1551	1369.33	22.8238	276
FBgn0003295	1798	1616.33	0	0
FBgn0085369	2800.5	2618.83	0	0
FBgn0054025	1202	1020.33	0	0
FBgn0039043	1433	1251.33	0.633451	7
FBgn0042126	1804	1622.33	0.628188	9
FBgn0038798	1234	1052.33	0	0
FBgn0037405	2302	2120.33	2.61685	49
FBgn0003486	2330.28	2148.6	0.001134	0.022
FBgn0261625	2842.3	2660.63	53.1573	1249
FBgn0024183	1967.13	1785.46	203.392	3207
FBgn0041188	4734.75	4553.07	93.1629	3745.95
FBgn0051561	1061	879.326	0	0
FBgn0004052	453	271.746	0	0
FBgn0033302	2235.22	2053.55	42.9331	778.598
FBgn0031607	1224	1042.33	68.116	627
FBgn0259749	2030.13	1848.45	59.1771	966
FBgn0032292	964	782.478	94.2093	651
FBgn0058064	1365	1183.33	0	0
FBgn0034521	2822	2640.33	25.8513	602.773
FBgn0033395	1777	1595.33	0.07098	1
FBgn0023000	2032.75	1851.08	19.9424	326
FBgn0003545	2129.01	1947.34	28.0279	482
FBgn0031201	2644	2462.33	1.93147	42
FBgn0031080	611	429.668	340.041	1290.27
FBgn0053140	2341	2159.33	0	0
FBgn0033950	324	142.847	0	0
FBgn0037955	1458.88	1277.21	55.146	622
FBgn0050018	1323	1141.33	0	0
FBgn0038774	789	607.588	0	0
FBgn0028984	1520.8	1339.12	457.047	5405
FBgn0033365	3779.5	3597.83	0	0
FBgn0034691	4298.43	4116.76	52.5368	1910
FBgn0036072	1096	914.326	0	0
FBgn0039946	2269	2087.33	5.85893	108
FBgn0052228	2987	2805.33	0	0
FBgn0003557	3844.72	3663.05	57.5293	1861
FBgn0003087	936.033	754.54	7.35358	49
FBgn0031245	1241.32	1059.68	22.0129	206
FBgn0024985	3750.69	3569.01	18.5924	586
FBgn0030684	1333.91	1152.23	0.393102	4
FBgn0034940	1071	889.326	31.6443	248.526
FBgn0034972	1963	1781.33	0.063568	1
FBgn0030319	772	590.598	0.958656	5
FBgn0031011	2718.15	2536.48	177.055	3966
FBgn0261267	421	239.778	0	0
FBgn0035286	1467.18	1285.51	3.69963	42
FBgn0035194	692	510.628	64.2759	289.846
FBgn0034389	3331.32	3149.65	1.33022	37.001
FBgn0039462	1301	1119.33	7.38502	73
FBgn0260718	412.01	230.798	2.92797	5.968
FBgn0054043	1227	1045.33	0.758283	7
FBgn0036623	1607.69	1426.02	169.376	2133
FBgn0040892	516	334.701	0	0
FBgn0053255	330	148.843	0.00049	0.001
FBgn0038656	602	420.674	0	0
FBgn0052712	600	418.674	0.540928	2
FBgn0262481	415	233.776	0	0
FBgn0031275	5280.86	5099.18	0	0
FBgn0031178	643	461.64	0	0
FBgn0051225	1677	1495.33	0	0
FBgn0085341	1713.66	1531.99	0.886972	12
FBgn0034728	4068	3886.33	38.5775	1324
FBgn0010548	2181.57	1999.9	98.5206	1740
FBgn0263402	529	347.691	0.651362	2
FBtr0084085	2045	1863.33	2.45043	40.322
FBgn0051391	1704	1522.33	0.074384	1
FBgn0028943	488	306.721	1.84591	5
FBgn0052311	9633.74	9452.07	10.2551	856.014
FBgn0283525	1628	1446.33	16.1282	206
FBgn0037512	1672.5	1490.83	0	0
FBgn0032493	863	681.531	0	0
FBgn0060296	2950.58	2768.9	3.39434	83
FBgn0038516	987.552	806.006	25.4721	181.308
FBgn0038208	3292	3110.33	0	0
FBgn0085362	1922.51	1740.84	0.260188	4
FBgn0033229	1469.14	1287.46	64.2667	730.694
FBgn0035693	2805	2623.33	0.612788	14.196
FBgn0038783	877.5	696.042	0	0
FBgn0028479	2727.34	2545.67	100.173	2252
FBgn0267894	775	593.596	0.000261	0.001
FBgn0034346	3594	3412.33	29.6337	893
FBgn0261547	5132.14	4950.47	9.58413	419
FBgn0051806	631.5	450.152	0	0
FBgn0039381	2298.77	2117.1	45.6775	853.999
FBgn0030701	3749.97	3568.3	31.0993	980
FBgn0058160	1580.32	1398.65	79.123	977.295
FBgn0259927	6414.1	6232.43	0.036338	2
FBgn0039896	1504	1322.33	10.8755	127
FBgn0033112	1427.9	1246.23	0.272589	3
FBgn0052563	516	334.711	0	0
FBgn0069354	1122.49	940.817	2.40719	20
FBgn0003977	5867	5685.33	32.5846	1636
FBgn0002526	11690	11508.3	632.707	64302.7
FBgn0051861	764	582.601	0.194363	1
FBgn0037632	1964	1782.33	450.511	7091
FBgn0011207	2045	1863.33	42.722	703
FBgn0015025	1585	1403.33	5.24493	65
FBgn0026015	2974.64	2792.97	60.7742	1499
FBgn0000709	4827	4645.33	43.975	1804
FBgn0037188	3790	3608.33	9.00661	287
FBgn0053303	1520.28	1338.61	397.331	4697
FBgn0052451	3974.37	3792.7	27.8859	934
FBgn0266100	4021	3839.33	0	0
FBgn0012058	3512.84	3331.16	31.4088	923.978
FBgn0053229	1505.9	1324.23	93.6346	1095
FBgn0033104	598	416.674	48.3359	177.861
FBgn0022023	1183.92	1002.24	656.146	5807.5
FBgn0052544	1624.72	1443.04	3.09944	39.498
FBgn0039628	1076	894.326	0.253232	2
FBgn0000274	1347.5	1165.83	0	0
FBgn0010438	575	393.678	206.025	716.27
FBgn0029789	3674	3492.33	11.154	344
FBgn0036873	507	325.705	0.004716	0.014
FBgn0034539	656	474.633	0	0
FBgn0014466	1132	950.326	0.47662	4
FBgn0037442	2637.56	2455.89	96.1353	2085
FBgn0263220	3920.93	3739.25	16.0496	529.985
FBgn0035704	3885	3703.33	12.2613	401
FBgn0265423	863	681.531	0	0
FBgn0260749	3427.6	3245.92	16.9544	486
FBgn0036820	595.055	413.729	13.6848	50
FBgn0037591	1170	988.326	0	0
FBgn0061361	1245	1063.33	106.895	1003.78
FBgn0265579	332	150.843	0	0
FBgn0032087	644	462.639	0.244761	1
FBgn0261805	422	240.777	3.29206	7
FBgn0260943	4725.56	4543.89	0.099865	4.008
FBgn0004867	916.307	734.823	6076.31	39431
FBgn0035107	1688.66	1506.99	63.8697	850
FBgn0037167	998	816.426	0	0
FBgn0002869	408	226.781	0	0
FBgn0266177	3099	2917.33	1.36652	35.206
FBgn0015513	7357.73	7176.05	45.4614	2881
FBgn0004174	361	179.832	0	0
FBgn0040338	462	280.741	0	0
FBgn0024321	2802.19	2620.51	34.5422	799.377
FBgn0032196	1092.34	910.664	22.8794	184.001
FBgn0039339	2186.3	2004.62	10.4022	184.151
FBgn0036822	741	559.606	0.813773	4.022
FBgn0086856	836.807	655.366	21.2523	123
FBgn0051789	473.699	292.434	5.42107	13.999
FBgn0038390	2693	2511.33	6.04209	134
FBgn0259831	588	406.675	0.00273	0.01
FBgn0036665	1568.32	1386.65	0.408309	5
FBgn0039407	1063.46	881.784	15.1532	118
FBgn0036828	3321.39	3139.71	19.1608	531.273
FBgn0034013	5045.7	4864.03	36.2661	1557.8
FBgn0027524	1102	920.326	26.3304	214
FBgn0031975	2704.98	2523.31	0.897522	20
FBgn0037375	2302.43	2120.75	1.54929	29.016
FBgn0008646	2122	1940.33	0.116719	2
FBgn0033599	1769	1587.33	0	0
FBgn0029082	4967	4785.33	0	0
FBgn0014931	1848.57	1666.9	12.092	178
FBgn0038738	1750.76	1569.09	160.21	2220
FBgn0051827	950	768.497	1.32613	9
FBgn0038076	1651	1469.33	0	0
FBgn0038840	3195.78	3014.11	0.000176	0.006
FBgn0037414	2690	2508.33	0.045719	1.013
FBgn0034156	2090.86	1909.19	0.059311	1
FBgn0032187	6492.62	6310.95	0.807427	45
FBgn0035640	818	636.574	63.3266	356
FBgn0051051	851.787	670.336	5.91235	35
FBgn0035591	2248	2066.33	12.2754	224
FBgn0029113	2329	2147.33	112.006	2124
FBgn0040382	2121.34	1939.67	20.8413	357
FBgn0035575	1958	1776.33	0.191242	3
FBgn0264272	3890.7	3709.03	0.396888	13
FBgn0025366	910.366	728.879	750.393	4830.13
FBgn0264442	4952.04	4770.37	0.214802	9.05
FBgn0036142	2110.66	1928.99	2.58291	44
FBgn0034599	1081	899.326	28.5821	227
FBgn0037756	1384	1202.33	221.513	2352
FBgn0003607	995.419	813.869	270.475	1944
FBgn0262352	1119	937.326	0	0
FBgn0035870	1584	1402.33	0.161498	2
FBgn0030814	1838	1656.33	0.068366	1
FBgn0036594	639	457.641	0	0
FBgn0038564	1747	1565.33	4.34042	60
FBgn0004895	1392.61	1210.93	0.093512	1
FBgn0266580	6002.14	5820.46	46.8357	2407.41
FBgn0051431	1591.87	1410.19	114.184	1422
FBgn0037703	2852.41	2670.74	15.1415	357.121
FBgn0039890	2697.99	2516.31	28.2605	628
FBgn0039026	6580.3	6398.62	37.4476	2116.05
FBgn0028533	1120.84	939.166	0.241142	2
FBgn0030719	2445.2	2263.52	91.6755	1832.54
FBgn0039641	1216	1034.33	13.2469	121
FBgn0003267	1200.29	1018.62	0.444667	4
FBgn0037714	681	499.631	6.79918	30
FBgn0261550	3482.19	3300.52	270.043	7871
FBgn0024150	6249.12	6067.45	27.789	1489
FBgn0037654	1725.18	1543.51	0.513541	7
FBgn0038609	1211	1029.33	38.7235	352
FBgn0032797	5338.1	5156.42	0.746813	34.008
FBgn0003268	6479	6297.33	33.23	1848
FBgn0038165	4631.65	4449.97	0.158563	6.231
FBgn0040233	6253.04	6071.37	9.15815	491.031
FBgn0036579	1862	1680.33	16.4775	244.511
FBgn0038943	782	600.592	0.188541	1
FBgn0030195	1255	1073.33	1.055	10
FBgn0029974	2027.07	1845.4	1.9022	31
FBgn0052061	820	638.573	0	0
FBgn0026598	3599.48	3417.8	13.2587	400.188
FBgn0052681	4702	4520.33	1.97898	79
FBgn0260392	851.984	670.528	63.8352	378
FBgn0266450	4454.36	4272.68	26.5047	1000.09
FBgn0036099	1575	1393.33	56.0766	690
FBgn0004854	3121.68	2940.01	0.289539	7.518
FBgn0037978	2121.3	1939.62	17.2806	296
FBgn0015283	1356.84	1175.16	93.756	973
FBgn0016920	6527.31	6345.63	0.017845	0.999
FBgn0053462	1025	843.326	0.134273	1
FBgn0037026	2067.16	1885.49	55.4323	923
FBgn0003386	3035.65	2853.97	0.317414	7.999
FBgn0052806	803	621.581	0	0
FBgn0262782	1161.98	980.304	324.124	2806
FBgn0032382	1978.28	1796.6	10.8408	172
FBgn0052479	6586.38	6404.71	97.0766	5490.72
FBgn0023523	1267	1085.33	0.939004	9
FBgn0040918	2287.64	2105.96	188.945	3514
FBgn0003710	3622.58	3440.9	0.253959	7.717
FBgn0003169	2720.28	2538.6	49.6015	1112
FBgn0030914	2396.84	2215.17	0.204474	4
FBgn0031638	1734	1552.33	22.1287	303.356
FBgn0036556	3536.14	3354.46	18.33	543
FBgn0032813	1034	852.326	3.98566	30
FBgn0015805	2124	1942.33	96.3104	1652
FBgn0052016	3527.01	3345.34	23.5589	696
FBgn0086693	3512	3330.33	0.986044	29
FBgn0051678	4892.4	4710.73	67.0663	2790.02
FBgn0042135	2629.97	2448.3	62.3001	1347
FBgn0051221	2090.48	1908.81	0.177969	3
FBgn0259994	4520.54	4338.87	3.39363	130.034
FBgn0035948	1712	1530.33	0.443969	6
FBgn0045495	1584.13	1402.45	2.18002	27
FBgn0035499	1427.59	1245.92	580.305	6385
FBgn0033224	3529.49	3347.82	37.6668	1113.62
FBgn0000339	835.119	653.676	76.914	443.999
FBgn0030577	992	810.454	0	0
FBgn0052069	356	174.834	66.7107	103
FBgn0050290	1064.44	882.763	49.7706	388
FBgn0283473	2111.55	1929.87	21.8272	372
FBgn0265194	7027.35	6845.68	17.1202	1035
FBgn0052212	730	548.613	20.4838	99.241
FBgn0034627	1613	1431.33	6.88281	87
FBgn0066114	1560	1378.33	41.8168	509
FBgn0035770	2447.95	2266.28	11.692	234
FBgn0031040	566.988	385.67	36.386	123.927
FBgn0026261	981	799.457	41.6425	294
FBgn0266710	611	429.668	33.47	127
FBgn0036860	1536	1354.33	0.083611	1
FBgn0004783	765	583.6	0	0
FBgn0022709	1013.48	831.932	14.564	107
FBgn0032061	1846.44	1664.77	0.340095	5
FBgn0020510	2374.76	2193.09	75.0775	1454.05
FBgn0035413	541	359.687	0.314819	1
FBgn0040367	1851.1	1669.43	0.542636	8
FBgn0261952	523	341.696	0	0
FBgn0035936	2219	2037.33	1.55626	28.001
FBgn0032626	1365	1183.33	0	0
FBgn0039714	1642.42	1460.74	110.601	1426.75
FBgn0045473	1194	1012.33	0	0
FBgn0031523	1565	1383.33	0	0
FBgn0034800	1671.89	1490.22	5.77496	76
FBgn0035949	596.065	414.738	4.21101	15.423
FBgn0036036	1073	891.326	7.62254	60
FBgn0036389	3484.53	3302.86	61.4953	1793.69
FBgn0031649	2888	2706.33	0.041841	1
FBgn0034974	2852.49	2670.82	0.169591	4
FBgn0040340	1782.61	1600.94	62.0202	876.845
FBgn0086358	3240.3	3058.63	38.5638	1041.65
FBgn0031533	1338	1156.33	0	0
FBgn0032851	765	583.6	0	0
FBgn0030167	1812.19	1630.52	0.138896	2
FBgn0039192	714	532.622	0	0
FBgn0040996	709.667	528.232	0	0
FBgn0039343	2005	1823.33	0.124208	2
FBgn0036606	539	357.687	0	0
FBgn0013278	2347	2165.33	9.4861	181.395
FBgn0283461	387	205.817	4.95161	9
FBgn0267390	7272.63	7090.96	28.5048	1785
FBgn0028374	1033	851.326	0	0
FBgn0262960	398.25	217.048	0	0
FBgn0035553	2603	2421.33	0.187065	4
FBgn0002922	1525.82	1344.14	0.920836	10.931
FBgn0025838	946	764.502	0.888706	6
FBgn0266464	2473.75	2292.08	54.811	1109.46
FBgn0030010	1835.02	1653.34	4.4518	65
FBgn0035445	1636	1454.33	4.74956	61
FBgn0261871	2125.8	1944.12	0.058245	1
FBgn0051278	872.193	690.718	9.5085	58
FBgn0003279	1400	1218.33	5044.16	54271
FBgn0265139	1514.5	1332.82	0.137802	1.622
FBgn0030582	3078.7	2897.02	37.3056	954.422
FBgn0262623	258	76.9	0	0
FBgn0003527	1171	989.326	2.28916	20
FBgn0036853	756.397	574.994	27.7678	141
FBgn0036446	4472.76	4291.08	11.0305	418
FBgn0047178	911	729.516	20.7996	134
FBgn0259708	1673.45	1491.78	4.8278	63.601
FBgn0000382	5092.55	4910.88	13.7888	597.999
FBgn0034709	1990.16	1808.49	53.7852	859
FBgn0265298	1115.7	934.026	131.786	1087.04
FBgn0032289	1689	1507.33	0.075124	1
FBgn0260996	676	494.631	0.22893	1
FBgn0050323	998.403	816.738	14.6963	106
FBgn0036346	1389	1207.33	0	0
FBgn0032485	3184	3002.33	23.648	627
FBgn0262856	163	15.609	0	0
FBgn0036778	2760.54	2578.86	0.175637	4
FBgn0034141	1897	1715.33	37.4962	568
FBgn0037979	4040	3858.33	17.1982	586
FBgn0038221	1843	1661.33	0.749761	11
FBgn0267429	1967	1785.33	5.20094	82
FBgn0016794	3263.76	3082.08	85.2739	2321
FBgn0005775	5336.94	5155.26	0.087861	4
FBgn0263248	191	20.41	0	0
FBgn0050051	676	494.631	11.4465	50
FBgn0038018	950.049	768.479	0.147351	1
FBgn0039709	5721.78	5540.11	0.081758	4
FBgn0019624	638.159	456.801	582.044	2348
FBgn0004574	2227.89	2046.22	159.1	2875
FBgn0040285	2394.71	2213.04	90.7874	1774.31
FBgn0032911	2656	2474.33	0.274587	6
FBgn0034566	2790	2608.33	0	0
FBgn0260481	1835	1653.33	0.479429	7
FBgn0035090	1726	1544.33	0.293296	4
FBgn0250814	1537.47	1355.79	219.324	2626
FBgn0030940	6138	5956.33	0.076137	4.005
FBgn0028516	1776	1594.33	0	0
FBgn0034143	2188	2006.33	0	0
FBgn0265469	324	142.847	0.792711	1
FBgn0031188	1546.92	1365.24	29.4445	355
FBgn0002578	847.436	666.016	0.850102	5
FBgn0036421	748.5	567.107	0	0
FBgn0267866	274	92.885	3.93292	3.226
FBgn0033501	1558	1376.32	0.74047	9.001
FBgn0267727	2577	2395.33	270.028	5712
FBgn0023477	1116	934.326	234.756	1937
FBgn0042710	1569	1387.33	0.081622	1
FBgn0029826	1109	927.326	1.67657	13.73
FBgn0083952	796	614.584	6.34032	34.412
FBgn0039085	1764	1582.33	0	0
FBgn0034461	752	570.603	0	0
FBgn0003638	3487.38	3305.71	29.1508	851
FBgn0034154	723	541.619	0.83628	4
FBgn0019960	2605.83	2424.15	70.3477	1506
FBgn0036150	2441.71	2260.04	0.651348	13
FBgn0032603	1645.92	1464.25	10.4401	135
FBgn0051231	2241	2059.33	0.384909	7
FBgn0038745	3156.96	2975.29	39.6872	1042.79
FBgn0032896	905	723.516	0	0
FBgn0039830	975.969	794.485	1219.47	8556.05
FBgn0031130	741	559.606	0	0
FBgn0016696	3577.52	3395.85	32.912	987.001
FBgn0047199	1006	824.447	0	0
FBgn0039232	871.749	690.316	0.328069	2
FBgn0020645	500	318.712	0	0
FBgn0039867	1407	1225.33	26.4301	286
FBgn0030499	3086.22	2904.55	28.4596	730
FBgn0021750	1544.17	1362.5	22.522	270.994
FBgn0022936	1065	883.326	31.0227	242
FBgn0261682	607	425.671	0	0
FBgn0267489	3744	3562.33	0	0
FBgn0037669	708	526.624	20.6422	96
FBgn0036592	736	554.609	0	0
FBgn0034819	388	206.816	0	0
FBgn0085430	10394.3	10212.6	20.923	1887.02
FBgn0036176	285	103.873	0	0
FBgn0030330	3051.48	2869.8	12.9422	328
FBgn0263038	4314	4132.33	0.137115	5.004
FBgn0262791	402	220.8	0	0
FBgn0039850	715	533.621	0	0
FBgn0030614	585	403.675	0	0
FBgn0267255	463	281.741	0	0
FBgn0052651	3719	3537.33	0	0
FBgn0000719	3428.01	3246.34	60.4478	1732.96
FBgn0032104	909	727.514	0	0
FBgn0051344	1450	1268.33	25.5341	286
FBgn0265274	1759.52	1577.85	4.23421	59
FBgn0039925	4376	4194.33	2.87855	106.623
FBgn0063485	3175.69	2994.02	76.1733	2014.06
FBgn0039914	2705	2523.33	14.5397	324
FBgn0020381	1664.85	1483.18	10.9176	143
FBgn0030695	1404.56	1222.89	15.3712	166
FBgn0004876	5721.61	5539.94	19.2953	944
FBgn0031571	10102.1	9920.41	0.285362	25
FBgn0040348	2496	2314.33	2.44401	49.951
FBgn0033021	2376.39	2194.72	46.0742	893
FBgn0029930	2036.25	1854.57	0.122116	2
FBgn0037539	1822	1640.33	29.8221	432
FBgn0037665	1332.5	1150.83	0	0
FBgn0039722	695	513.627	0	0
FBgn0085813	1975	1793.33	3771.98	59737
FBgn0016059	3963.15	3781.48	77.1981	2578
FBgn0026379	2495.11	2313.44	8.32102	170
FBgn0036870	641	459.64	0.739075	3
FBgn0034363	2136	1954.33	0.147358	2.543
FBgn0266268	1406.44	1224.77	151.811	1642
FBgn0029810	2343	2161.33	0.157176	3
FBgn0267904	402	220.8	0	0
FBgn0260856	858	676.534	46.0648	275.216
FBgn0002069	1964.71	1783.04	235.359	3706
FBgn0038055	1746	1564.33	19.6168	271
FBgn0030960	1850	1668.33	10.792	159
FBgn0000279	386	204.818	10.5044	19
FBgn0263247	208	31.495	0	0
FBgn0002838	711	529.622	0	0
FBgn0051730	680	498.631	0	0
FBgn0013765	4348.37	4166.69	68.8924	2535
FBgn0036876	1489.5	1307.83	0	0
FBgn0039195	1484	1302.33	0.086949	1
FBgn0037521	3231.79	3050.12	0.111473	3.002
FBgn0039093	2058	1876.33	0	0
FBgn0259722	628.549	447.196	8.60926	34
FBgn0002772	982.142	800.631	0.707168	4.999
FBgn0030006	1093.9	912.229	13.1579	106
FBgn0250846	1314.33	1132.83	0	0
FBgn0003060	709.5	528.117	0	0
FBgn0087035	3962.82	3781.15	267.708	8939.22
FBgn0015008	1856	1674.33	0	0
FBgn0051804	856	674.538	0	0
FBgn0034503	963	781.48	40.5258	279.682
FBgn0034820	989	807.454	0	0
FBgn0024184	2908.93	2727.26	0.083041	2
FBgn0037677	857	675.536	0	0
FBgn0032050	2270.95	2089.28	99.7256	1840
FBgn0029824	3006.85	2825.17	9.90003	247
FBgn0283724	5173.94	4992.27	26.8438	1183.47
FBgn0034612	4426	4244.33	0.322503	12.088
FBgn0038369	816.75	635.324	135.814	762
FBgn0051313	647.52	466.158	1.94331	8
FBgn0047000	310	128.852	0	0
FBgn0036199	1620.52	1438.84	30.6928	390
FBgn0026371	3371	3189.33	8.89818	250.62
FBgn0051436	1402	1220.33	10.3927	112
FBgn0032188	1389	1207.33	0	0
FBgn0015000	1776.26	1594.59	57.7093	812.66
FBgn0087039	1055	873.326	25.9322	200
FBgn0267975	1403.77	1222.1	63.0997	681.001
FBgn0032707	3213.71	3032.04	0.224652	6.015
FBgn0034081	843.384	661.941	16.4224	96
FBgn0063667	1082	900.326	3.14431	25
FBgn0029866	1965.67	1784	1.33294	20.999
FBgn0029606	893	711.517	0.159148	1
FBgn0037697	1251.58	1069.91	0.211675	2
FBgn0053500	267	85.892	0	0
FBgn0040392	1084.17	902.613	1.12908	9
FBgn0283680	2765.2	2583.52	193.45	4413.63
FBgn0028550	7006.33	6824.66	2.97244	179.147
FBgn0003423	2955.08	2773.41	18.6181	456
FBgn0032577	611	429.668	0	0
FBgn0262020	1266	1084.33	0.31329	3
FBgn0036678	1817.93	1636.26	0.138409	1.999
FBgn0003460	2786	2604.33	0	0
FBgn0037191	809	627.578	1.44347	8
FBgn0034379	2046.79	1865.12	8.70899	143.446
FBgn0086785	1346	1164.33	32.7748	337
FBgn0037538	1488	1306.33	38.9206	449
FBgn0050045	584	402.675	0	0
FBgn0085222	1569.5	1387.95	0	0
FBgn0010431	1092	910.326	0.497563	4
FBgn0260011	1282	1100.33	15.3338	149
FBgn0260767	700	518.626	55.2697	253.138
FBgn0036940	1235	1053.33	0.215007	2
FBgn0040273	3460	3278.33	48.6681	1409
FBgn0053310	2632	2450.33	0	0
FBgn0285912	1584	1402.33	2.01872	25
FBgn0002868	354.98	173.809	17.5904	27
FBgn0029937	1060	878.326	89.337	692.95
FBgn0051281	1489.5	1307.82	0.004886	0.056
FBgn0263083	242	60.939	0	0
FBgn0032586	2133.85	1952.17	190.373	3282
FBgn0064119	3381.33	3199.66	0	0
FBgn0033945	688	506.631	10.0579	45
FBgn0001269	4776	4594.33	0.024647	1
FBgn0031116	6238	6056.33	0.516912	27.647
FBgn0052581	1390.27	1208.59	0.215668	2.302
FBgn0029924	2240	2058.33	6.98674	127
FBgn0051266	993	811.454	0	0
FBgn0032899	704.058	522.678	189.782	876
FBgn0033615	1987.36	1805.69	13.232	211
FBgn0034925	1239	1057.33	31.4864	294
FBgn0000092	1013	831.326	1.77075	13
FBgn0033174	1757.93	1576.26	25.7858	358.94
FBgn0031119	3229	3047.33	9.21548	248
FBgn0085417	1992.47	1810.79	0.687874	11
FBgn0037653	1575	1393.33	52.4194	645
FBgn0261286	3797	3615.33	18.918	604
FBgn0050378	1154	972.326	0.116459	1
FBgn0044047	1236.16	1054.65	29.6336	276
FBgn0015040	1743	1561.33	16.5358	228
FBgn0032047	1454	1272.33	4.98396	56
FBgn0260400	3205.35	3023.67	8.65569	231.127
FBgn0263977	912.668	731.173	71.2398	460
FBgn0038292	1483	1301.33	0.348064	4
FBgn0037328	621	439.661	4169.02	16187
FBgn0033672	1354.07	1172.4	42.167	436.58
FBgn0040290	5041	4859.33	10.4164	447
FBgn0038237	6052.06	5870.39	0.115735	6
FBgn0000416	3429.08	3247.41	969.273	27797
FBgn0033155	5269.76	5088.09	25.4376	1143
FBgn0029939	6078.91	5897.23	0.158859	8.273
FBgn0033438	4136.09	3954.42	37.455	1308
FBgn0260632	2933.73	2752.06	60.5094	1470.6
FBgn0031736	1803.53	1621.86	45.3823	650
FBgn0031753	1041	859.326	0.131773	1
FBgn0025682	1599.65	1417.98	557.805	6985
FBgn0259957	361	179.833	0	0
FBgn0035186	818	636.574	0.177884	1
FBgn0000039	2352.46	2170.78	0.052164	1
FBgn0030592	3099	2917.33	0.194075	5
FBgn0029512	1167	985.326	95.6155	832
FBgn0030883	843	661.561	24.3054	142
FBgn0038248	3436	3254.33	0.104781	3.011
FBgn0035065	1772	1590.33	15.8783	223
FBgn0038110	1318	1136.33	46.1385	463
FBgn0034356	2575.56	2393.88	0.520325	11
FBgn0020236	3881.83	3700.16	124.145	4056.63
FBgn0037454	1363	1181.33	0	0
FBgn0035405	1947.29	1765.62	33.478	522
FBgn0030697	2646	2464.33	0.04595	1
FBgn0261456	2553.72	2372.04	35	733.171
FBgn0033363	1824	1642.33	3.65428	53
FBgn0243486	3820.1	3638.42	0.124489	4
FBgn0032505	1217.5	1035.83	0	0
FBgn0028525	2262	2080.33	0.054542	1.002
FBgn0027495	2474	2292.33	36.999	749
FBgn0262731	1078	896.326	1.62329	12.849
FBgn0052459	1376	1194.33	0	0
FBgn0038360	1578	1396.33	29.3567	362
FBgn0263852	526	344.693	285.806	870
FBgn0000063	2115.84	1934.17	19.5541	334
FBgn0035611	884	702.523	0	0
FBgn0031457	1439.73	1258.05	46.5886	517.599
FBgn0038089	1095	913.326	0.123982	1
FBgn0037717	3094	2912.33	20.1796	519
FBgn0036817	1025	843.326	5.23666	39
FBgn0085357	497	315.713	3.58668	10
FBgn0031760	2927.07	2745.39	13.4874	327
FBgn0028703	2986.08	2804.41	17.4433	431.998
FBgn0053289	1373	1191.33	0	0
FBgn0066084	320	138.849	10501.7	12877
FBgn0035980	891	709.517	5.10708	32
FBgn0022787	6337.41	6155.74	71.8701	3907
FBgn0028407	1678.5	1496.83	0	0
FBgn0085520	591	409.675	12.9748	46.941
FBgn0263873	6571.87	6390.2	6.96279	392.929
